160 0 0 2 16 40 2 2 1 4 3 1 1 30 4 30 2 1 1981 1 10 9 2 0 0 1 -3 -4 1 -3
161 0 0 2 3 5 3 3 1 2 2 3 3 0 0 0 1 1 1982 1 10 9 2 0 1 1 11 5000 1 334
162 1 0 0 4 3 2 2 3 2 3 3 2 -4 -4 0 2 8 1981 1 -4 -3 1 -5 0 1 18 4500 1 -3
163 0 0 0 0 2 1 2 3 3 1 3 1 0 0 0 1 2 1983 1 -4 -3 1 -5 0 -5 -5 -5 -5 109
164 0 0 0 4 24 2 2 2 2 3 2 2 30 10 0 2 7 1981 1 12 12 4 0 0 1 13 3125 1 1037
165 0 0 0 0 2 2 2 3 2 3 2 2 -4 1 -4 1 4 1980 1 12 13 4 0 0 -5 -5 -5 -5 1003
166 0 0 0 2 6 2 2 2 2 2 2 2 0 2 0 2 9 1982 1 12 13 4 0 0 1 17 -4 1 706
167 0 1 4 1 0 1 2 3 2 4 2 2 -4 -4 -4 1 11 1984 1 12 8 2 0 0 1 12 -4 1 0
168 1 0 0 17 1 2 2 2 1 3 2 2 1 -4 -4 1 1 1981 1 12 13 2 0 0 -5 -5 -5 -5 976
169 1 0 0 0 7 1 1 2 1 2 1 1 0 -4 -4 2 1 1983 1 20 12 4 0 0 4 11 2019 1 396
170 0 0 0 0 4 1 1 2 1 3 1 1 -4 -4 -4 2 8 1984 1 20 12 4 0 0 1 16 1800 1 663
171 0 0 0 0 3 1 2 4 1 1 1 2 -4 -4 -4 2 7 1984 1 11 12 2 0 0 3 15 3269 1 636
172 2 0 0 0 7 2 1 3 1 2 1 1 -4 -4 -4 1 7 1983 1 18 16 4 0 -5 -5 -5 -5 -5 787
173 0 0 0 1 14 2 2 3 2 3 2 2 0 0 -4 2 6 1980 1 18 16 4 0 -5 -5 -5 -5 -5 79
174 0 0 0 0 8 2 2 3 2 3 2 2 -4 -4 -4 1 4 1983 1 18 16 4 0 -5 1 16 1667 1 -3
175 0 0 0 0 2 1 2 4 2 2 3 2 0 0 -4 2 10 1981 1 18 16 4 0 0 1 17 4056 0 996
176 0 0 0 0 3 2 1 3 2 3 1 2 -4 -4 -4 1 9 1982 1 18 13 4 0 0 1 17 5983 0 981
177 0 0 0 2 3 2 1 3 2 3 2 2 0 1 -4 2 11 1980 1 12 16 4 0 0 1 18 5250 1 1021
178 0 0 0 0 1 1 2 3 2 3 2 1 -4 -4 -4 2 3 1980 1 18 12 4 -5 -5 1 20 2500 1 949
179 0 0 0 0 0 2 2 3 2 3 2 2 -4 -4 -4 2 9 1981 1 18 12 4 0 -5 -5 -5 -5 -5 0
180 0 0 0 0 3 1 1 2 1 2 2 1 -4 -4 -4 1 9 1983 1 18 12 4 0 -5 -5 -5 -5 -5 523
181 0 0 0 0 4 2 1 2 2 2 2 1 -4 -4 -4 2 11 1982 1 20 18 4 0 0 1 20 3231 1 900
182 0 0 0 0 3 1 1 2 1 2 2 2 -4 -4 -4 2 5 1984 1 20 18 4 0 0 3 16 8077 1 855
183 2 0 0 1 2 2 3 2 2 1 2 2 -4 -4 -4 2 12 1980 1 20 16 4 0 0 1 16 2083 1 1062
184 0 0 0 0 0 2 2 1 1 3 2 2 -4 0 -4 1 12 1984 1 16 14 4 1 0 -5 -5 -5 -5 198
185 0 0 1 2 4 2 3 3 2 4 4 3 5 4 2 1 6 1981 1 12 12 1 0 0 -5 -5 -5 -5 318
186 0 0 0 0 1 2 2 3 2 3 3 2 -4 -4 -4 2 7 1983 1 -3 -3 4 0 0 -5 -5 -5 -5 28
187 0 0 1 1 0 2 2 2 1 4 1 1 -4 -4 -4 1 9 1983 1 14 12 2 0 0 4 17 5128 1 525
188 0 0 0 4 2 2 2 3 3 2 2 2 5 4 1 2 10 1980 1 12 12 4 1 -5 1 16 6683 1 1127
189 0 0 0 0 0 2 1 3 2 3 2 1 -4 -4 -4 2 8 1984 1 -4 12 4 0 0 -5 -5 -5 -5 0
190 0 0 0 0 4 2 2 3 1 3 2 2 10 2 -4 1 10 1983 1 12 16 4 0 0 -5 -5 -5 -5 -3
191 1 1 0 1 1 2 2 1 1 1 2 3 1 1 0 1 2 1982 1 -4 -4 4 1 0 3 12 2400 0 990
192 0 0 1 3 2 2 2 3 2 2 2 2 -4 -4 -4 2 3 1982 1 16 15 2 0 0 3 13 1200 1 572
193 0 1 0 0 4 3 2 3 2 2 3 2 -4 -4 -4 2 2 1981 1 10 12 1 0 0 1 12 2200 1 590
194 0 0 0 1 1 2 2 3 2 2 2 2 0 0 0 2 10 1980 1 -3 14 2 0 0 1 13 1921 1 1021
195 2 0 0 3 4 4 2 1 4 1 2 2 0 -4 0 1 1 1983 1 -3 14 1 0 0 1 13 400 1 -3
196 0 5 3 0 7 2 2 2 2 4 3 1 -4 -4 -4 1 4 1984 1 14 19 2 0 0 -5 -5 -5 -5 0
197 0 0 0 0 17 3 3 3 3 2 3 2 3 6 0 2 12 1981 1 17 14 4 -5 -5 1 20 4063 1 -3
198 5 0 0 5 7 3 3 1 3 1 3 2 25 2 5 2 7 1980 1 12 11 4 0 0 1 12 2500 1 1026
199 0 0 1 3 1 2 3 2 1 2 4 2 30 0 30 1 6 1982 1 16 17 4 0 0 4 16 3500 1 -3
200 0 0 0 1 0 2 2 2 1 3 2 3 -4 -4 -4 1 8 1980 1 12 15 4 0 0 1 13 4100 1 908
201 0 0 0 10 13 2 2 3 2 3 2 2 -4 0 -4 2 12 1983 1 18 18 4 0 0 1 18 5769 0 862
202 0 0 0 0 8 2 3 1 2 4 2 1 0 -4 -4 1 1 1982 1 12 12 4 0 0 1 11 3000 1 980
203 0 0 0 0 3 1 2 2 1 4 2 1 -4 0 -4 2 1 1984 1 12 12 4 0 0 1 16 7692 1 749
204 1 8 0 11 13 2 2 1 2 2 3 3 30 11 15 2 5 1981 1 14 15 4 0 0 1 14 2885 1 999
205 2 0 0 0 4 3 3 2 3 2 3 2 -4 1 -4 2 11 1983 1 14 15 4 0 0 -5 -5 -5 -5 756
206 0 0 0 0 9 3 3 3 2 2 3 2 25 0 -4 1 2 1982 1 10 10 4 0 0 1 18 2788 1 903
